Field=#~Integer~#~50|Field=Line #~String~Line #~100|Field=Name~String~Name~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Quantity~Integer~Quantity~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Manufacturer Lifecycle 1~String~Manufacturer Lifecycle 1~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Manufacturer 2~String~Manufacturer 2~100|Field=Manufacturer Lifecycle 2~String~Manufacturer Lifecycle 2~100|Field=Manufacturer Part Number 2~String~Manufacturer Part Number 2~100|Field=Supplier 2~String~Supplier 2~100|Field=Supplier Currency 2~String~Supplier Currency 2~100|Field=Supplier Order Qty 2~Integer~Supplier Order Qty 2~100|Field=Supplier Part Number 2~String~Supplier Part Number 2~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Stock 2~Integer~Supplier Stock 2~100|Field=Supplier Subtotal 2~Float~Supplier Subtotal 2~100|Field=Supplier Unit Price 2~Float~Supplier Unit Price 2~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~2|ReportField=ProjectFileName~GameBoard_V1I1.PrjPcb|ReportField=ProjectFullPath~C:\Users\mbeach\Documents\Altium\Projects\Design Files\iMX6 GameBoard\V1I1\GameBoard_V1I1.PrjPcb|ReportField=Title~Bill of Materials For BOM Document [GameBoard_V1I1.BomDoc]|ReportField=ReportTime~12:49:34 AM|ReportField=ReportDate~11/3/2018|ReportField=ReportDateTime~11/3/2018 12:49:34 AM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~Prototype|ReportField=TotalQuantity~1482|ReportField=TotalActualPrice~5761.51|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=ClientCompanyName~BeachBoards|ReportField=ClientContactEmail~beachm720@gmail.com|ReportField=ClientContactName~Matthew Beach|ReportField=ClientWebsite~|ReportField=Company~(c) 2018 BEACHBOARDS|ReportField=NotFitted~NF|ReportField=Project~GameBoard|ReportField=VersionRevision~V1I1|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~11/3/2018|ReportField=CurrentTime~12:44:06 AM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\mbeach\Documents\Altium\Projects\Design Files\iMX6 GameBoard\V1I1\[01] - COVER PAGE.SchDoc|ReportField=DocumentName~[01] - COVER PAGE.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~5/10/2018|ReportField=Organization~|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=0.52:XCorrection=1.00:YCorrection=1.00:PrintKind=1:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=4:PrintQuality=600:MediaType=1:DitherType=10:PrintScaleMode=1:PaperKind=A4:PaperIndex=9|ReportField=ProjectName~GameBoard_V1I1.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~34|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~GameBoard_V1I1.BomDoc|ReportField=DataSourceFullPath~C:\Users\mbeach\Documents\Altium\Projects\Design Files\iMX6 GameBoard\V1I1\GameBoard_V1I1.BomDoc|ReportField=PCBConfigurationName~Default Configuration|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11||100n|CAP CER .10UF 50V X5R 10% 0402|C5, C10, C18, C62, C65, C66, C67, C74, C78, C80, C82, C86, C98, C99, C100, C101, C102, C194, C202, C206, C209, C214, C218, C219, C220, C221, C222, C223, C226, C227, C228, C232, C233, C234, C235, C237, C238, C239, C241, C245, C246, C250, C252, C256, C257, C258, C259, C262, C263, C264, C265, C266, C267, C269, C270, C271, C274, C275, C276, C282, C284, C285, C286, C287, C288, C290, C298, C300, C301, C305, C308, C310, C312, C314, C316, C317, C318, C319, C321, C323, C324, C325, C326, C328, C331, C358, C360, C363, C366, C368, C369, C370, C372, C373, C374, C375, C376, C378, C379, C380, C381, C383, C385, C387, C388, C389, C390, C391, C395, C396, C397, C398, C399, C400, C401, C402, C403, C404, C405, C406, C407, C408, C409, C410, C411, C412, C413, C414, C415, C426, C428, C429, C432, C433, C436, C437, C457, C462, C463, C466, C467, C474, C476, C499, C500, C501, C502, C504, C505, C506, C507, C509, C510, C511, C512, C514, C515, C516, C517, C519, C520, C521, C528, C529, C530, C531, C532|167|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCC0402KRX5R8BB104%26seller%3DDigi-Key%26sku%3D311-1697-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCC0402KRX5R8BB104%26seller%3DDigi-Key%26sku%3D311-1697-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CC0402KRX5R8BB104{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCC0402KRX5R8BB104%26seller%3DDigi-Key%26sku%3D311-1697-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-1697-6-ND{URL.TIP}Supplier|0.0254|8.59|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1H104K050BB%26seller%3DDigi-Key%26sku%3D311-1697-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1H104K050BB%26seller%3DDigi-Key%26sku%3D311-1697-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1H104K050BB{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1H104K050BB%26seller%3DDigi-Key%26sku%3D311-1697-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-1697-6-ND{URL.TIP}Supplier|100000|||
12||100n|CAP CER 0.1UF 16V 10% X5R 0201|C351, C522|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC0603X5R1C104K030BC%26seller%3DDigi-Key%26sku%3D445-7313-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC0603X5R1C104K030BC%26seller%3DDigi-Key%26sku%3D445-7313-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0603X5R1C104K030BC{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC0603X5R1C104K030BC%26seller%3DDigi-Key%26sku%3D445-7313-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-7313-1-ND{URL.TIP}Supplier|0.11|0.44|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL03A104KO3NNNC%26seller%3DDigi-Key%26sku%3D1276-1319-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL03A104KO3NNNC%26seller%3DDigi-Key%26sku%3D1276-1319-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CL03A104KO3NNNC{URL.TIP}Manufacturer|Digi-Key|USD|4|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL03A104KO3NNNC%26seller%3DDigi-Key%26sku%3D1276-1319-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1319-1-ND{URL.TIP}Supplier|0|100000|1.48|0.37
13||220n|CAP CER .22UF 25V X5R 20% 0402|C1, C2, C3, C4, C6, C7, C8, C9, C19, C20, C21, C22, C23, C24, C25, C26, C27, C28, C29, C30, C31, C32, C33, C34, C35, C36, C37, C38, C39, C40, C41, C42, C43, C44, C45, C46, C47, C48, C49, C50, C51, C52, C53, C54, C55, C56, C57, C58, C169, C472|50|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DEMK105BJ224KV-F%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Taiyo%20Yuden{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DEMK105BJ224KV-F%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}EMK105BJ224KV-F{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DEMK105BJ224KV-F%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}587-1452-1-ND{URL.TIP}Supplier|0|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E224M050BC%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Not Recommended for New Design|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E224M050BC%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1E224M050BC{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E224M050BC%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}587-1452-1-ND{URL.TIP}Supplier|0|||
14||220n|CAP CER .22UF 25V X5R 20% 0402|C322|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DEMK105BJ224KV-F%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Taiyo%20Yuden{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DEMK105BJ224KV-F%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}EMK105BJ224KV-F{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DEMK105BJ224KV-F%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}587-1452-1-ND{URL.TIP}Supplier|0|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E224M050BC%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Not Recommended for New Design|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E224M050BC%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1E224M050BC{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E224M050BC%26seller%3DDigi-Key%26sku%3D587-1452-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}587-1452-1-ND{URL.TIP}Supplier|0|||
15||220n|CAP CER 0.22UF 6.3V 20% X5R 0201|C59, C61, C64, C69, C70, C71, C73, C76, C84, C87, C93, C103, C104, C105, C106, C107, C108, C110, C111, C112, C113, C115, C116, C117, C118, C120, C121, C122, C123, C125, C126, C127, C128, C129, C130, C132, C133, C134, C135, C136, C137, C138, C139, C143, C144, C145, C146, C147, C149, C151, C153, C155, C156, C157, C158, C159, C160, C163, C164, C166, C168, C170, C171, C172, C173, C174, C175, C176, C177, C178, C179, C180, C181, C182, C183, C184, C187, C365|78|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL03A224MQ3NNNC%26seller%3DDigi-Key%26sku%3D1276-1042-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL03A224MQ3NNNC%26seller%3DDigi-Key%26sku%3D1276-1042-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CL03A224MQ3NNNC{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL03A224MQ3NNNC%26seller%3DDigi-Key%26sku%3D1276-1042-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1042-6-ND{URL.TIP}Supplier|0.0307|4.79|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC0603X5R0J224M030BB%26seller%3DDigi-Key%26sku%3D1276-1042-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC0603X5R0J224M030BB%26seller%3DDigi-Key%26sku%3D1276-1042-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0603X5R0J224M030BB{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC0603X5R0J224M030BB%26seller%3DDigi-Key%26sku%3D1276-1042-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1042-6-ND{URL.TIP}Supplier|62133|||
16||470nF|CAP CER .47UF 16V X5R 0402|C430|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C474K050BC%26seller%3DDigi-Key%26sku%3D445-4976-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C474K050BC%26seller%3DDigi-Key%26sku%3D445-4976-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1C474K050BC{URL.TIP}Manufacturer|Not Recommended for New Design|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C474K050BC%26seller%3DDigi-Key%26sku%3D445-4976-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-4976-1-ND{URL.TIP}Supplier|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL05A474KP5NNNC%26seller%3DDigi-Key%26sku%3D1276-1173-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samsung{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL05A474KP5NNNC%26seller%3DDigi-Key%26sku%3D1276-1173-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CL05A474KP5NNNC{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%26mpn%3DCL05A474KP5NNNC%26seller%3DDigi-Key%26sku%3D1276-1173-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1173-6-ND{URL.TIP}Supplier||||
17||1pF|CAP CER 1pF 50V C0G 0.1pF SMD 0402 125C T/R|C533|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H1R0BB01D%26seller%3DDigi-Key%26sku%3D490-6073-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H1R0BB01D%26seller%3DDigi-Key%26sku%3D490-6073-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GJM1555C1H1R0BB01D{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H1R0BB01D%26seller%3DDigi-Key%26sku%3D490-6073-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-6073-1-ND{URL.TIP}Supplier|0.19|0.38|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|389022|||
18||1u|CAP CER 1.0UF 16V X5R 0402|C242, C362|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGB2A1X5R1C105K033BC%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGB2A1X5R1C105K033BC%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CGB2A1X5R1C105K033BC{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGB2A1X5R1C105K033BC%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-13181-1-ND{URL.TIP}Supplier|0.151|6.34|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C105K%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Not Recommended for New Design|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C105K%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1C105K{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C105K%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-13181-1-ND{URL.TIP}Supplier|100000|||
19||1u|CAP CER 1.0UF 16V X5R 0402|C254, C255, C260, C281, C303, C311, C313, C361, C416, C417, C420, C424, C425, C469, C471, C473, C482, C491, C527|19|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGB2A1X5R1C105K033BC%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGB2A1X5R1C105K033BC%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CGB2A1X5R1C105K033BC{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGB2A1X5R1C105K033BC%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-13181-1-ND{URL.TIP}Supplier|0.151|6.34|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C105K%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Not Recommended for New Design|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C105K%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1C105K{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1C105K%26seller%3DDigi-Key%26sku%3D445-13181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-13181-1-ND{URL.TIP}Supplier|100000|||
20||2u2|CAP CER 2.2UF 10V 10% X5R 0402|C418, C421, C423, C427, C468|5|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E225K050BC%26seller%3DDigi-Key%26sku%3D445-9090-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E225K050BC%26seller%3DDigi-Key%26sku%3D445-9090-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1E225K050BC{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1E225K050BC%26seller%3DDigi-Key%26sku%3D445-9090-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-9090-1-ND{URL.TIP}Supplier|0.28|2.8|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1A225K050BC%26seller%3DDigi-Key%26sku%3D445-9090-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1A225K050BC%26seller%3DDigi-Key%26sku%3D445-9090-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1A225K050BC{URL.TIP}Manufacturer|Digi-Key|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1A225K050BC%26seller%3DDigi-Key%26sku%3D445-9090-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-9090-1-ND{URL.TIP}Supplier|100000|||
21||2.4pF|CAP CER 2.4pF 0402 50Volts C0G +/-0.1pF|C534|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H2R4BB01D%26seller%3DDigi-Key%26sku%3D490-8093-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H2R4BB01D%26seller%3DDigi-Key%26sku%3D490-8093-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GJM1555C1H2R4BB01D{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H2R4BB01D%26seller%3DDigi-Key%26sku%3D490-8093-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-8093-1-ND{URL.TIP}Supplier|0.19|0.38|{URL}{URL.TEXT}{URL.TIP}Component||{URL}{URL.TEXT}{URL.TIP}Manufacturer||||{URL}{URL.TEXT}{URL.TIP}Supplier|111899|||
